complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,reporting_delay_hours,bank_response_delay_hours,fraud_unauthorized_flag,report_date
CBK0000861,TXN00016940,USR83977,MCH1995,,,,charged twice,Payment made to unknown merchant as per customer statement.,Resolved,,Medium,Branch,,,0,
CBK0000040,TXN00009861,USR84241,MCH1811,,2026-02-08,883.5,service failed,User reports money deducted but merchant denies receiving payment.,Resolved,,H,Email,,,0,2026-02-08
CBK0001663,TXN00008414,USR40891,MCH1873,,,-1523.73,no service,user says upi pin was not entered by them.,IN_PROGRESS,,H,chatbot,,,0,
CBK0001483,TXN00004890,USR15275,MCH1320,,2026-01-02,,charged twice,suspicious high-value payment disputed by customer.,Closed,,Low,IVR,,,0,2026-01-02
CBK0002538,TXN00018880,USR86824,MCH3870,,,,ATO,User reports money deducted but merchant denies receiving payment.,Rejected,,L,Branch,,,0,
CBK0000838,TXN00002790,38178,MCH9291,,,,incorrect amount,User reports money deducted but merchant denies receiving payment.,Closed,,Medium,chatbot,,,0,
CBK0000514,TXN91755,USR83157,MCH3365,,,3762.83,scam,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Open,,CRIT,App,,,0,
CBK0001432,TXN00014015,USR84470,MCH4732,2026-02-07,2026-02-12,1855.84,Duplicate Debit,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,OPEN,,Medium,IVR,120.0,,0,2026-02-12
CBK0000434,TXN00002783,USR21986,MCH9344,,,447.3,FRAUD,Customer says amount was debited twice.,Closed,2026-02-19 10:14:17,M,ivr,,,1,
CBK0002619,TXN00000071,USR86538,2766,,,,not done by me,Suspicious high-value payment disputed by customer. urgent,PENDING_BANK,,M,Call Center,,,0,
CBK0001446,TXN00017598,USR51720,MCH4274,,,,complaint,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,CLOSED,,MEDIUM,Branch,,,0,
CBK0002673,TXN00017755,USR27181,MCH6810,,,,charged twice,Customer says amount was debited twice.,Closed,,Medium,Email,,,0,
CBK0000313,TXN00000248,USR50945,MCH5264,,,1984.03,dispute raised,customer says amount was debited twice.,CLOSED,,L,CHATBOT,,,0,
CBK0000911,TXN00002114,USR52444,MCH1797,,,,account hacked,Customer says amount was debited twice.,REJECTED,,LOW,Branch,,,0,
CBK0001457,TXN00004271,USR60321,MCH2200,,,,not delivered,User reports money deducted but merchant denies receiving payment.,OPEN,,Low,App,,,0,
CBK0000071,TXN00008538,USR89774,MCH8569,2026-02-08,,,FRAUD,Customer complaint text unclear due to poor call center notes.,Rejected,,Medium,CHATBOT,,,1,
CBK0001767,TXN00003813,USR78593,MCH3210,,,5758.61,UNAUTHORISED,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,RESOLVED,,L,Email,,,1,
CBK0002661,TXN00015325,USR25636,MCH1585,,,5464.95,service failed,Merchant service was not delivered after payment.,Rejected,,P3,Call Center,,,0,
CBK0002127,TXN00007220,USR63182,MCH9060,,2026-01-08,,fraud,Customer complaint text unclear due to poor call center notes.,OPEN,,Medium,Branch,,,1,2026-01-08
CBK0002697,TXN00004642,USR90463,MCH5765,,,1778.23,unauthorized_transaction,Suspicious high-value payment disputed by customer.,Open,,M,IVR,,,1,
CBK0001263,TXN00002462,USR87914,6026,2026-01-03,,,charged twice,User says UPI PIN was not entered by them.,RESOLVED,,H,Call Center,,,0,
CBK0002161,TXN00005572,USR72135,MCH4577,,,-1181.23,unauth txn,Customer says amount was debited twice.,Rejected,,Low,Email,,,0,
CBK0001347,TXN00016394,USR93953,MCH3886,,,1503.32,Service Not Provided,User says UPI PIN was not entered by them.,Pending Bank,,Low,App,,,0,
CBK0002140,TXN00013237,USR59679,MCH1712,,,405.0,Account Takeover,User claims account was compromised before transaction.,Open,,P3,Call Center,,,0,
CBK0000743,TXN00005962,USR43455,MCH1477,,2026-03-22,354.48,Fraud Suspected,Suspicious high-value payment disputed by customer.,OPEN,,MEDIUM,ivr,,,1,2026-03-22
CBK0001876,,USR39217,MCH8156,,,,DUP_DEBIT,User claims account was compromised before transaction.,Resolved,,L,chatbot,,,0,
CBK0001874,TXN00004675,USR30340,MCH7982,2026-03-21,,258.2,not delivered,Complaint received after multiple failed attempts.,PENDING_BANK,,High,CHATBOT,,,0,
CBK0001715,TXN00010566,USR83077,MCH9707,,2026-02-24,3265.07,unauth txn,Payment made to unknown merchant as per cust statement.,Rejected,,M,IVR,,,0,2026-02-24
CBK0000544,TXN00016205,USR41135,MCH4873,,,,login compromised,suspicious high-value payment disputed by customer.,RESOLVED,,P4,chatbot,,,0,
CBK0000007,TXN00017412,USR26201,MCH8154,,2026-02-17,,merchant service issue,Complaint received after multiple failed attempts.,Open,,Low,App,,,0,2026-02-17
CBK0002040,TXN00019376,USR95000,MCH8391,,,,Wrong Amount,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,WIP,,High,Branch,,,0,
CBK0002551,TXN00011968,USR52233,MCH3341,,2026-03-14,-4809.04,unauthorized_transaction,User says UPI PIN was not entered by them.,In Progress,,MEDIUM,chatbot,,,1,2026-03-14
CBK0000800,TXN00008407,USR54047,MCH8953,,,2017.17,scam,Customer says transaction was not authorized. urgent,Closed,,Medium,IVR,,,0,
CBK0001603,TXN00007165,USR26534,MCH2266,,,,charged twice,suspicious high-value payment disputed by customer.,Closed,,L,App,,,0,
CBK0002563,TXN00004512,79645,MCH1381,,2026-02-13,,double debit,Merchant service was not delivered after payment.,Open,,LOW,Email,,,0,2026-02-13
CBK0001982,TXN00003383,USR14096,MCH7078,,2026-03-07,,Unauthorized Transaction,Complaint received after multiple failed attempts.,RESOLVED,,P4,App,,,1,2026-03-07
CBK0001850,TXN00000410,USR29306,MCH9778,,,,UNAUTHORISED,User claims account was compromised before transaction.,In Progress,,P2,App,,,1,
CBK0000810,TXN00008813,USR55160,MCH9104,,,-825.92,customer issue,User says UPI PIN was not entered by them.,WIP,,Low,Call Center,,,0,
CBK0000188,TXN00001256,USR74352,MCH1724,,,,incorrect amount,payment made to unknown merchant as per customer statement.,Resolved,,P2,Email,,,0,
CBK0000806,TXN00010423,USR91337,MCH8154,,,,Service Not Provided,User reports money deducted but merchant denies receiving payment.,Rejected,,LOW,App,,,0,
CBK0001458,TXN00002805,USR85655,MCH1702,2026-02-18,,,double debit,User claims account was compromised before transaction. call dropped,CLOSED,,MEDIUM,Branch,,,0,
CBK0001348,TXN00006710,USR80160,MCH8221,,,,not done by me,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,OPEN,,P2,IVR,,,0,
CBK0002428,TXN00009714,USR79175,MCH8542,,2026-03-03,807.62,double debit,Customer says transaction was not authorized.,CLOSED,,P4,Branch,,,0,2026-03-03
CBK0002255,TXN00008016,USR72981,7286,,,,unauth txn,Customer says amount was debited twice. NA,WIP,,P4,chatbot,,,0,
CBK0001215,TXN00007445,USR46899,MCH9910,,,,Account Takeover,User says UPI PIN was not entered by them. pls check asap,Resolved,,MEDIUM,IVR,,,0,
CBK0002709,TXN00003581,USR40538,MCH8057,,,3616.02,unauth txn,Merchant service was not delivered after payment.,IN_PROGRESS,,Medium,IVR,,,0,
CBK0001714,TXN00019200,USR10307,MCH3670,,,,dispute raised,Complaint received after multiple failed attempts.,OPEN,,MEDIUM,chatbot,,,0,
CBK0000074,TXN00018905,USR67079,MCH5054,,,547.94,complaint,Suspicious high-value payment disputed by customer. pls check asap,In Progress,,High,Branch,,,0,
CBK0002061,TXN00000123,USR25645,MCH1279,2026-01-26,2026-01-30,,ATO,User says UPI PIN was not entered by them.,Open,,High,Email,96.0,,0,2026-01-30
CBK0000846,TXN00018851,USR98606,MCH9609,2026-03-18,,,Customer Dispute,User says UPI PIN was not entered by them.,PENDING_BANK,,H,App,,,0,
CBK0000427,TXN00013526,USR91283,MCH5276,,,,unauth txn,Payment made to unknown merchant as per customer statement.,RESOLVED,,P1,chatbot,,,0,
CBK0001036,TXN00015494,USR80517,MCH8983,,2026-01-29,,account hacked,customer complaint text unclear due to poor call center notes.,REJECTED,,CRITICAL,ivr,,,0,2026-01-29
CBK0001174,TXN00005857,USR50126,MCH4181,,,-244.97,Wrong Amount,Customer says amount was debited twice.,IN_PROGRESS,,L,chatbot,,,0,
CBK0000225,TXN00000007,30925,MCH5655,,2026-02-09,2231.72,Account Takeover,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,,HIGH,Email,,,0,2026-02-09
CBK0000472,TXN00001422,USR49251,MCH7171,,,,suspicious transaction,User claims account was compromised before transaction.,CLOSED,,Low,ivr,,,0,
CBK0000673,TXN00006799,USR90390,MCH2514,,,,Fraud Suspected,customer complaint text unclear due to poor call center notes.,Rejected,,P3,Email,,,1,
CBK0001783,TXN00003103,USR31416,MCH8794,,2026-01-26,,item not received,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,RESOLVED,,L,IVR,,,0,2026-01-26
CBK0000232,TXN00019245,USR86563,MCH2065,,,,dispute raised,User claims account was compromised before transaction.,RESOLVED,,L,Email,,,0,
CBK0001610,TXN00008090,USR29627,MCH9644,,,,incorrect amount,Merchant service was not delivered after payment.,PENDING_BANK,,Medium,Call Center,,,0,
CBK0002361,TXN00010080,USR53138,MCH7137,,,824.94,login compromised,Customer says transaction was not authorized.,CLOSED,,P3,App,,,0,
CBK0000281,TXN00017953,USR13544,MCH2334,,,6427.42,service failed,Complaint received after multiple failed attempts.,Resolved,,Medium,App,,,0,
CBK0001871,TXN00009076,USR67496,MCH3100,,,1552.98,ATO,Customer complaint text unclear due to poor call center notes.,Open,,P2,Branch,,,0,
CBK0000436,TXN00012192,USR93581,MCH4547,,2026-04-11,-5520.5,merchant service issue,Customer says transaction was not authorized. pls check asap,PENDING_BANK,,M,Branch,,,0,2026-04-11
CBK0001824,TXN00016562,USR59778,MCH2822,2026-01-10,,709.53,ATO,Customer says transaction was not authorized.,CLOSED,,Low,Call Center,,,0,
CBK0002068,TXN00009416,USR13134,MCH9782,,,,unauth txn,Payment made to unknown merchant as per cust statement.,WIP,,Low,ivr,,,0,
CBK0000756,TXN00017864,USR17657,MCH1702,,2026-03-05,-2911.37,item not received,Customer says amount was debited twice.,PENDING_BANK,,P2,IVR,,,0,2026-03-05
CBK0002112,TXN00002782,USR94403,MCH2757,,,3648.19,unauthorized_transaction,Customer says txn was not authorized.,Pending Bank,,H,Call Center,,,1,
CBK0001881,TXN00008840,USR73167,MCH4857,,,1257.85,Duplicate Debit,Customer says amount was debited twice.,In Progress,,H,Branch,,,0,
CBK0002343,TXN00015911,USR29306,MCH9294,2026-02-16,,,charged twice,User claims account was compromised before transaction.,REJECTED,,P2,App,,,0,
CBK0002173,TXN00013107,USR82940,MCH2266,,,,unauth txn,Customer says transaction was not authorized. details missing,In Progress,,LOW,Email,,,0,
CBK0002433,TXN00013653,USR85471,MCH6459,,,-555.33,extra amount deducted,Customer says amount was debited twice.,In Progress,,M,CHATBOT,,,0,
CBK0000129,TXN00009368,USR60939,MCH4143,,,,service failed,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,Rejected,,LOW,Email,,,0,
CBK0000801,TXN00000284,USR94447,MCH5873,,,,unauth txn,Customer says amount was debited twice.,Resolved,,M,ivr,,,0,
CBK0001337,TXN00011351,USR28182,MCH2065,,,4601.18,DUP_DEBIT,Customer says transaction was not authorized.,Pending Bank,,Medium,Email,,,0,
CBK0001544,TXN00010606,USR12233,MCH9344,,,,service failed,Customer complaint text unclear due to poor call center notes.,RESOLVED,2026-04-16 09:56:11,P2,CHATBOT,,,0,
CBK0002110,TXN00019908,USR76321,MCH5838,2026-02-03,,,account hacked,customer complaint text unclear due to poor call center notes.,Open,,L,chatbot,,,0,
CBK0001660,TXN00002347,USR11036,MCH2383,,,,not delivered,suspicious high-value payment disputed by customer.,REJECTED,,M,ivr,,,0,
CBK0000341,TXN00009379,USR68432,MCH6606,,,578.72,Duplicate Debit,Suspicious high-value payment disputed by customer.,CLOSED,,P2,ivr,,,0,
CBK0001304,TXN00017396,USR40538,MCH9984,,,,fraud,User reports money deducted but merchant denies receiving payment.,WIP,,High,Call Center,,,1,
CBK0001062,TXN00012810,USR43890,MCH7683,2026-01-26,,,extra amount deducted,User reports money deducted but merchant denies receiving payment.,Open,,Low,IVR,,,0,
CBK0002330,TXN00007824,USR15414,MCH7186,,,,delivery issue,Suspicious high-value payment disputed by cust.,Rejected,,Medium,Call Center,,,0,
CBK0001222,TXN00004174,USR60027,2402,,,,unauth txn,Customer complaint text unclear due to poor call center notes.,Rejected,,P1,chatbot,,,0,
CBK0000815,TXN00014312,USR67696,MCH5671,,,,scam,User says UPI PIN was not entered by them.,WIP,,L,Call Center,,,0,
CBK0001725,TXN00007324,USR35882,MCH8337,,,175.45,complaint,Customer says transaction was not authorized.,CLOSED,,H,App,,,0,
CBK0000186,TXN00016957,USR98066,MCH1945,,,1444.28,ATO,user reports money deducted but merchant denies receiving payment.,RESOLVED,2026-05-11 20:04:57,P4,Branch,,,0,
CBK0000290,TXN00000426,USR31371,MCH4811,2026-03-10,2026-04-10,,customer issue,Customer complaint text unclear due to poor call center notes.,Rejected,,Medium,IVR,744.0,,0,2026-04-10
CBK0000141,TXN00006360,USR82731,MCH8970,2026-02-25,,,double debit,Complaint received after multiple failed attempts. details missing,Pending Bank,,Low,CHATBOT,,,0,
CBK0000882,TXN00018975,USR38277,MCH9872,,,,Customer Dispute,Payment made to unknown merchant as per customer statement.,Closed,,High,IVR,,,0,
CBK0001227,TXN00007552,USR61339,4281,,,12509.66,service failed,Payment made to unknown merchant as per customer statement.,CLOSED,,Low,Email,,,0,
CBK0000730,TXN00009351,USR52558,MCH2688,,,,delivery issue,Merchant service was not delivered after payment.,OPEN,,MEDIUM,App,,,0,
CBK0002607,TXN00010699,USR18453,MCH9441,,,,ATO,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,IN_PROGRESS,,CRITICAL,IVR,,,0,
CBK0002456,TXN00015278,USR97030,MCH7914,,,1070.58,amount mismatch,Complaint received after multiple failed attempts. urgent,Resolved,2026-04-23 19:39:54,Medium,App,,,0,
CBK0001405,TXN32094,USR48929,MCH2565,,,,charged twice,User reports money deducted but merchant denies receiving payment.,WIP,,M,CHATBOT,,,0,
CBK0001843,TXN00015367,USR17315,MCH1269,,2026-01-28,3023.77,UNAUTHORISED,Suspicious high-value payment disputed by customer.,IN_PROGRESS,,CRIT,CHATBOT,,,1,2026-01-28
CBK0000565,TXN00007016,USR34955,MCH4574,,,1144.6,ATO,Customer complaint text unclear due to poor call center notes.,REJECTED,2026-03-15 12:45:03,HIGH,App,,,0,
CBK0001797,TXN00007084,USR14626,MCH7878,2026-02-07,2026-02-10,,Customer Dispute,Complaint received after multiple failed attempts.,RESOLVED,,Low,ivr,72.0,,0,2026-02-10
CBK0000441,TXN00002216,USR58639,MCH4339,,,5160.27,charged twice,user claims account was compromised before transaction.,Rejected,,Low,ivr,,,0,
CBK0001791,TXN00002382,USR91799,MCH9069,,,44046.77,Wrong Amount,Complaint received after multiple failed attempts.,CLOSED,,Low,App,,,0,
CBK0000240,TXN00014390,USR75856,MCH4429,2026-01-12,,793.04,incorrect amount,Customer says transaction was not authorized.,Open,,P4,chatbot,,,0,
CBK0000051,TXN00015825,USR97494,MCH6181,,,272.77,account hacked,payment made to unknown merchant as per customer statement.,Resolved,,CRIT,CHATBOT,,,0,
CBK0002095,TXN00004933,USR43455,MCH2566,,,,not delivered,Suspicious high-value payment disputed by customer.,CLOSED,,Low,CHATBOT,,,0,
CBK0001001,TXN00011430,USR72135,MCH4504,,,-1138.68,Wrong Amount,Customer says transaction was not authorized.,RESOLVED,,MEDIUM,Email,,,0,
CBK0000199,TXN00014454,USR65385,MCH9061,,,,unauthorized_transaction,User says UPI PIN was not entered by them. call dropped,Closed,,P4,App,,,1,
CBK0002434,TXN00017925,USR13134,MCH5284,,,,complaint,User claims account was compromised before transaction.,IN_PROGRESS,,Medium,Email,,,0,
CBK0000200,TXN00015054,USR51506,MCH5954,,,-6049.12,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,In Progress,,M,IVR,,,1,
CBK0000674,TXN95066,USR27533,MCH5993,2026-03-01,,,Unauthorized Transaction,customer says amount was debited twice.,RESOLVED,,M,App,,,1,
CBK0001886,TXN00004693,USR44959,MCH7728,,,3249.99,amount mismatch,User says UPI PIN was not entered by them.,Open,,Low,App,,,0,
CBK0000793,TXN00006175,USR62254,MCH4226,2026-02-27,,,Merchant Not Delivered,Suspicious high-value payment disputed by cust.,PENDING_BANK,,L,ivr,,,0,
CBK0001639,TXN00005636,USR63938,MCH1320,2026-02-02,,,extra amount deducted,user claims account was compromised before transaction.,CLOSED,2026-02-12 11:56:31,P3,Email,,,0,
CBK0000875,TXN00007782,USR71887,MCH4181,,,-647.02,scam,User claims account was compromised before transaction.,IN_PROGRESS,,L,IVR,,,0,
CBK0001931,TXN00002531,USR10307,MCH4473,,,1017.5,double debit,Customer complaint text unclear due to poor call center notes.,OPEN,,M,IVR,,,0,
CBK0001735,TXN00017962,USR81878,MCH2822,,,2741.61,extra amount deducted,Payment made to unknown merchant as per customer statement.,Pending Bank,2026-03-16 23:38:14,Low,App,,,0,
CBK0000478,TXN00014062,USR69966,MCH2822,,2026-02-26,,ATO,User claims account was compromised before transaction.,WIP,,Low,Branch,,,0,2026-02-26
CBK0001505,TXN00001496,USR40061,MCH3765,2026-03-04,,5669.05,customer issue,User says UPI PIN was not entered by them.,Rejected,2026-03-13 11:54:46,Low,IVR,,,0,
CBK0002469,TXN00002314,USR99748,MCH7621,,,725.65,amount mismatch,User reports money deducted but merchant denies receiving payment.,WIP,,P2,IVR,,,0,
CBK0002480,TXN00007980,USR87914,MCH7383,,,1231.74,Account Takeover,customer says transaction was not authorized.,Pending Bank,,P3,ivr,,,0,
CBK0002264,TXN00001289,USR79175,4181,,,,delivery issue,User claims account was compromised before transaction. call dropped,Pending Bank,,CRITICAL,Branch,,,0,
CBK0000032,TXN00001691,USR43171,MCH8182,2026-01-08,2026-01-09,875.81,double debit,User claims account was compromised before transaction.,IN_PROGRESS,2026-01-26 09:44:49,P3,App,24.0,417.74694444444447,0,2026-01-09
CBK0000967,TXN00016890,USR11933,MCH4841,,2026-03-29,,double debit,Suspicious high-value payment disputed by customer.,IN_PROGRESS,,Low,chatbot,,,0,2026-03-29
CBK0002345,TXN00010920,USR70736,MCH8559,,,822.8,customer issue,User claims account was compromised before transaction.,Closed,,Low,Call Center,,,0,
CBK0001835,TXN66186,21162,MCH2549,,,5546.22,ATO,Customer says transaction was not authorized.,Closed,2026-03-17 20:33:49,High,chatbot,,,0,
CBK0000622,TXN00007356,USR81916,MCH6117,,,,double debit,Payment made to unknown merchant as per customer statement.,PENDING_BANK,2026-03-19 13:11:32,L,chatbot,,,0,
CBK0000580,TXN00008617,USR62748,MCH9878,,,4101.67,DUP_DEBIT,Merchant service was not delivered after payment.,Closed,,CRIT,ivr,,,0,
CBK0000997,TXN00004554,USR64865,MCH4157,,,,double debit,Customer says amount was debited twice.,OPEN,,MEDIUM,Email,,,0,
CBK0002559,TXN00014011,USR19313,MCH4037,,,,amount mismatch,User says UPI PIN was not entered by them.,PENDING_BANK,,Low,Branch,,,0,
CBK0001205,TXN00000084,USR11916,MCH6850,,,958.61,Unauthorized Transaction,Complaint received after multiple failed attempts.,Rejected,,Low,chatbot,,,1,
CBK0001045,TXN00010810,USR65507,MCH7833,2026-03-07,,541.11,not delivered,Customer says amount was debited twice.,Open,,P3,ivr,,,0,
CBK0000357,TXN00002320,USR38540,MCH5330,,,,merchant service issue,User claims account was compromised before transaction.,PENDING_BANK,,M,Email,,,0,
CBK0002031,TXN00001568,USR46045,MCH7468,,,13654.34,Duplicate Debit,Complaint received after multiple failed attempts.,Resolved,,P3,CHATBOT,,,0,
CBK0002393,TXN00003575,USR73909,MCH7833,,,-1311.04,ATO,Customer says txn was not authorized.,PENDING_BANK,,P4,App,,,0,
CBK0002464,TXN00000389,USR51316,MCH2059,,,2566.03,item not received,User reports money deducted but merchant denies receiving payment.,RESOLVED,,H,Call Center,,,0,
